SYMBOL,CODE,DATE_,BUY_VOL_CHG_MAX,BUY_VOL_CHG_MEAN,SELL_VOL_CHG_MAX,SELL_VOL_CHG_MEAN
PMETAL,8869,4/28/2020,490,1.670242405,313,6.695788203
PMETAL,8869,4/27/2020,3000,1.108163443,704,3.92138704
PMETAL,8869,4/24/2020,1519,4.572987443,719,7.163278847
PMETAL,8869,4/23/2020,2415,4.063173062,983,5.543701872
PMETAL,8869,4/22/2020,1000,2.704612867,1842,14.48546078
PMETAL,8869,4/21/2020,1000,4.265542142,1520,9.695320827
PMETAL,8869,4/20/2020,1075,3.276407022,2435,7.793669128
PMETAL,8869,4/17/2020,3466,4.448678954,1830,5.06506366
PMETAL,8869,4/16/2020,1000,-0.26084472,1692,6.962509382
PMETAL,8869,4/15/2020,950,0.994454983,1558,9.700058561
PMETAL,8869,4/14/2020,1000,13.23615783,990,14.30788649
PMETAL,8869,4/13/2020,250,1.553475731,887,4.511325142
PMETAL,8869,4/10/2020,206,0.996340745,871,8.341461849
PMETAL,8869,4/9/2020,2500,0.011965691,1456,13.91004128
PMETAL,8869,4/8/2020,842,2.380811931,3678,3.866251454
PMETAL,8869,4/7/2020,822,1.662109273,3410,6.010680121
PMETAL,8869,4/6/2020,2361,5.775104683,2244,10.07097834
PMETAL,8869,4/3/2020,5000,12.8155656,2131,4.258911834
PMETAL,8869,4/2/2020,300,2.791418213,1583,7.11281888
EITA,5208,6/12/2020,123,10.50502392,123,13.24820574
EITA,5208,6/11/2020,50,-1.717901235,525,38.75337132
EITA,5208,6/10/2020,100,15.23587768,408,6.385854342
EITA,5208,6/9/2020,210,13.19444444,492,14.5942029
EITA,5208,6/5/2020,200,10.74404762,399,19.24244792
EITA,5208,6/4/2020,200,13.72285714,400,17.64666667
EITA,5208,6/3/2020,90,9.861111111,238,18.525
EITA,5208,6/2/2020,500,10.52898551,359,21.71014493
EITA,5208,6/1/2020,100,17.06060606,75,8.75
EITA,5208,5/29/2020,60,7.590909091,75,3.540909091
EITA,5208,5/28/2020,100,9.120689655,194,14.27298851
EITA,5208,5/27/2020,50,1.50140056,292,33.35210084
EITA,5208,5/22/2020,300,9.329761905,207,19.57777778
EITA,5208,5/21/2020,60,0.642473118,165,11.35430108
EITA,5208,5/20/2020,100,6.693277311,140,8.465336134
EITA,5208,5/19/2020,70,2.12130102,190,12.31632653
EITA,5208,5/18/2020,400,23.97346939,150,9.220408163
EITA,5208,5/15/2020,80,5.232112996,150,17.52477504
EITA,5208,5/14/2020,400,13.58872417,177,15.8081761
EITA,5208,5/13/2020,100,6.628787879,250,29.87121212
EITA,5208,5/12/2020,360,12.38020833,126,7.895833333
EITA,5208,5/8/2020,150,10.05396825,260,11.61795635
EITA,5208,5/6/2020,50,4.976190476,239,28.775
EITA,5208,5/5/2020,100,12.95833333,180,14.29166667
EITA,5208,5/4/2020,100,7.676100629,135,7.914255765
EITA,5208,4/30/2020,90,2.842063492,190,15.12857143
EITA,5208,4/29/2020,100,6.492592593,370,48.72916667
EITA,5208,4/28/2020,300,9.297169811,400,11.04339623
EITA,5208,4/27/2020,400,26.52068966,520,16.20689655
EITA,5208,4/24/2020,100,8.503061224,460,23.65612245
EITA,5208,4/23/2020,200,4.33230797,1930,90.96268038
EITA,5208,4/22/2020,150,6.75085034,560,24.33758503
EITA,5208,4/21/2020,1000,16.33809524,100,27.80952381
EITA,5208,4/20/2020,90,2.996159754,100,18.8625192
EITA,5208,4/17/2020,50,5.675904977,224,26.85878582
EITA,5208,4/16/2020,100,10.94117647,110,15.08823529
EITA,5208,4/15/2020,100,10.83717949,114,10.01794872
EITA,5208,4/14/2020,100,10.40972222,200,13.50198413
EITA,5208,4/13/2020,100,3.369565217,200,22
EITA,5208,4/10/2020,100,7.163748176,200,20.05561809
EITA,5208,4/9/2020,560,27.11021505,300,19.35483871
EITA,5208,4/8/2020,195,2.909482759,500,35.77586207
EITA,5208,4/7/2020,250,5.598290598,200,16.05372405
EITA,5208,4/6/2020,180,7.018707483,171,16.47698413
EITA,5208,4/3/2020,120,11.54822695,300,35.26453901
EITA,5208,4/2/2020,100,9.537037037,200,54.53703704
MBL,5152,6/12/2020,420,6.131440781,1091,47.32970958
MBL,5152,6/11/2020,400,5.681035466,2408,45.88255981
MBL,5152,6/10/2020,15,-0.377192982,1961,74.62644251
MBL,5152,6/9/2020,200,5.965461493,1905,51.39060579
MBL,5152,6/5/2020,300,-0.096992654,2570,48.08931414
MBL,5152,6/4/2020,200,8.305676621,2790,34.68347509
MBL,5152,6/3/2020,200,2.612510089,2980,47.11403427
MBL,5152,6/2/2020,100,4.360636277,1350,51.65791616
MBL,5152,6/1/2020,100,7.550679206,1400,23.79836701
MBL,5152,5/29/2020,200,7.752456714,1175,30.10412015
MBL,5152,5/28/2020,200,6.527696793,1692,31.32892371
MBL,5152,5/27/2020,500,8.032911271,667,21.22020793
MBL,5152,5/22/2020,500,11.25361989,880,49.7397735
MBL,5152,5/21/2020,200,5.039186508,320,25.08429153
MBL,5152,5/20/2020,200,2.396464646,500,18.89375902
MBL,5152,5/19/2020,500,18.37671233,970,42.17548924
MBL,5152,5/18/2020,500,12.58087055,640,14.79242124
MBL,5152,5/15/2020,100,3.543650794,521,38.55461977
MBL,5152,5/14/2020,500,20.16838421,468,26.34589581
MBL,5152,5/13/2020,500,20.54859585,454,15.92616431
MBL,5152,5/12/2020,233,6.931162759,504,16.62809229
MBL,5152,5/8/2020,300,21.6670977,215,14.89612069
MBL,5152,5/6/2020,100,2.284427284,245,10.82590626
MBL,5152,5/5/2020,250,-1.730479692,350,23.93330051
MBL,5152,5/4/2020,198,10.36459517,257,20.23255337
MBL,5152,4/30/2020,200,8.030117713,233,13.76110024
MBL,5152,4/29/2020,750,7.821606542,447,27.33894468
MBL,5152,4/28/2020,200,6.247033568,100,9.705308353
MBL,5152,4/27/2020,90,3.427691076,200,17.62147984
MBL,5152,4/24/2020,281,1.981190476,467,27.07379509
MBL,5152,4/23/2020,300,5.288930861,800,29.88384844
MBL,5152,4/22/2020,150,7.632744197,550,25.93331436
MBL,5152,4/21/2020,100,3.184725966,300,33.63953279
MBL,5152,4/20/2020,400,8.354118104,650,18.9049839
MBL,5152,4/17/2020,200,0.347330055,763,24.08397287
MBL,5152,4/16/2020,100,5.96969697,220,22.3530303
MBL,5152,4/15/2020,450,5.020609319,1000,53.89830098
MBL,5152,4/14/2020,100,9.958703255,381,30.56158192
MBL,5152,4/13/2020,100,0.505255255,651,29.66869081
MBL,5152,4/10/2020,500,8.475772765,550,24.12310802
MBL,5152,4/9/2020,110,0.886828449,1361,36.26231685
MBL,5152,4/8/2020,100,1.115520282,937,18.81152877
MBL,5152,4/7/2020,500,0.443640747,700,31.10658849
MBL,5152,4/6/2020,100,6.92037037,330,16.75037037
MBL,5152,4/3/2020,100,5.175193798,400,24.67422481
MBL,5152,4/2/2020,50,3.055555556,150,30.39333333
SAM,9822,6/12/2020,140,1.560696302,163,4.122247947
SAM,9822,6/11/2020,470,1.37683184,166,4.37010239
SAM,9822,6/10/2020,100,1.389469041,115,2.529042282
SAM,9822,6/9/2020,150,0.227032026,355,2.408298144
SAM,9822,6/5/2020,100,1.436693695,90,2.049494688
SAM,9822,6/4/2020,100,0.891785475,175,2.287975167
SAM,9822,6/3/2020,50,0.76535035,85,1.897692887
SAM,9822,6/2/2020,20,-0.242379904,100,3.602213412
SAM,9822,6/1/2020,60,0.345479798,159,5.622300866
SAM,9822,5/29/2020,50,1.010146985,50,2.986548161
SAM,9822,5/28/2020,80,1.3547754,100,3.248999246
SAM,9822,5/27/2020,50,1.090688439,50,3.430861957
SAM,9822,5/22/2020,250,-0.042182544,70,3.12149219
SAM,9822,5/21/2020,100,2.108279976,326,7.963677989
SAM,9822,5/20/2020,20,0.426282051,85,2.751121795
SAM,9822,5/19/2020,50,0.953900578,180,4.763011902
SAM,9822,5/18/2020,50,0.868299876,60,3.452680268
SAM,9822,5/15/2020,30,1.040385924,100,4.487905602
SAM,9822,5/14/2020,50,0.933427165,50,3.993376985
SAM,9822,5/13/2020,50,1.089512291,200,4.78975319
SAM,9822,5/12/2020,50,0.967466274,200,4.754512358
SAM,9822,5/8/2020,100,1.198159248,120,4.059820735
SAM,9822,5/6/2020,10,0.09663242,500,13.25342466
SAM,9822,5/5/2020,20,0.439166667,80,5.606984127
SAM,9822,5/4/2020,28,1.046729958,22,2.24697609
SAM,9822,4/30/2020,15,0.000208333,60,3.893229167
SAM,9822,4/29/2020,100,1.795191164,300,8.731392519
SAM,9822,4/28/2020,30,0.934957855,150,7.0399785
SAM,9822,4/27/2020,34,0.989965,150,5.139216546
SAM,9822,4/24/2020,50,1.378430897,170,7.650722578
SAM,9822,4/23/2020,50,0.822908623,51,4.338441363
SAM,9822,4/22/2020,200,1.463225345,129,3.537596815
SAM,9822,4/21/2020,100,0.397879405,94,4.376957783
SAM,9822,4/20/2020,100,1.056416979,218,6.57725132
SAM,9822,4/17/2020,50,0.478416087,251,3.560189919
SAM,9822,4/16/2020,60,1.197103744,97,4.513523754
SAM,9822,4/15/2020,70,0.566847182,606,7.029475402
SAM,9822,4/14/2020,180,3.932396641,600,8.126361203
SAM,9822,4/13/2020,100,1.979786184,205,9.807295775
SAM,9822,4/10/2020,30,0.724077381,64,6.439255952
SAM,9822,4/9/2020,60,1.150021764,50,3.542170026
SAM,9822,4/8/2020,25,0.674141715,207,2.912734499
SAM,9822,4/7/2020,60,1.27571649,70,2.958484736
SAM,9822,4/6/2020,20,0.471639726,144,7.744755716
SAM,9822,4/3/2020,30,0.030005569,80,7.78774179
SAM,9822,4/2/2020,50,1.520209243,106,8.523592085
BOILERM,168,6/12/2020,2000,48.42205128,803,38.71289377
BOILERM,168,6/11/2020,250,7.971487983,2500,78.34582856
BOILERM,168,6/10/2020,1000,47.27408009,1028,41.20589827
BOILERM,168,6/9/2020,200,10.99122807,1100,39.68859649
BOILERM,168,6/5/2020,300,25.02714286,1100,31.12133333
BOILERM,168,6/4/2020,150,14.11556604,750,41.35561545
BOILERM,168,6/3/2020,300,32.15952381,1120,69.55190476
BOILERM,168,6/2/2020,500,9.982959851,583,14.6588352
BOILERM,168,6/1/2020,500,21.09157014,368,17.77741313
BOILERM,168,5/29/2020,500,23.98227908,701,30.38502724
BOILERM,168,5/28/2020,500,21.7968523,460,38.44011299
BOILERM,168,5/27/2020,500,30.33879781,238,24.90163934
BOILERM,168,5/22/2020,500,10.96275946,552,42.71848291
BOILERM,168,5/21/2020,400,14.09258425,758,33.29769109
BOILERM,168,5/20/2020,500,10.83112624,888,31.93294845
BOILERM,168,5/19/2020,500,12.31778426,538,25.2664966
BOILERM,168,5/18/2020,500,21.91666667,658,40.87899263
BOILERM,168,5/15/2020,300,16.48589806,1019,25.38341093
BOILERM,168,5/14/2020,1000,17.05936073,853,27.84549902
BOILERM,168,5/13/2020,520,11.49227994,580,15.87731281
BOILERM,168,5/12/2020,300,10.94056225,534,14.41368809
BOILERM,168,5/8/2020,1000,23.00759734,445,31.28629426
BOILERM,168,5/6/2020,1000,7.757246377,363,27.99601449
BOILERM,168,5/5/2020,1000,12.77094017,2090,148.958486
BOILERM,168,5/4/2020,2000,54.38035053,700,26.89943783
BOILERM,168,4/30/2020,1000,27.97204795,480,17.82724276
BOILERM,168,4/29/2020,200,8.923423423,791,34.65810811
BOILERM,168,4/28/2020,1000,12.60496516,820,43.27129307
BOILERM,168,4/27/2020,500,5.174860273,1305,27.57137027
BOILERM,168,4/24/2020,500,8.997041413,809,31.7142538
BOILERM,168,4/23/2020,500,25.09848485,1010,71.77651515
BOILERM,168,4/22/2020,500,27.89166667,540,34.2965812
BOILERM,168,4/21/2020,1000,27.23809524,700,48.08463719
BOILERM,168,4/20/2020,1000,15.33013252,720,34.86932907
BOILERM,168,4/17/2020,250,-4.967578521,669,53.15552178
BOILERM,168,4/16/2020,500,5.433333333,300,20.92190476
BOILERM,168,4/15/2020,100,6.881081081,450,20.68378378
BOILERM,168,4/14/2020,200,8.454761905,330,23.27380952
BOILERM,168,4/13/2020,200,6.161016949,300,25.05084746
BOILERM,168,4/10/2020,200,9.170634921,500,42.71428571
BOILERM,168,4/9/2020,300,13.25438596,960,47.01637427
BOILERM,168,4/8/2020,60,1.527568922,150,29.4495614
BOILERM,168,4/7/2020,200,19.38499504,608,39.16542659
BOILERM,168,4/6/2020,400,14.34626437,873,51.38757837
BOILERM,168,4/3/2020,300,11.37403846,877,14.69047619
BOILERM,168,4/2/2020,100,5.046153846,2500,75.89230769
MELEWAR,3778,6/12/2020,1000,31.67434947,3726,50.85454764
MELEWAR,3778,6/11/2020,1000,28.35940636,5645,42.04845952
MELEWAR,3778,6/10/2020,5000,18.06400302,13790,84.24743166
MELEWAR,3778,6/9/2020,3500,42.8912817,10843,60.34982356
MELEWAR,3778,6/5/2020,5000,29.17524582,7478,113.112344
MELEWAR,3778,6/4/2020,5000,21.29457991,9908,84.75611925
MELEWAR,3778,6/3/2020,2000,27.6587973,5521,78.32611953
MELEWAR,3778,6/2/2020,4000,61.42801732,6252,119.1058413
MELEWAR,3778,6/1/2020,1000,38.97204989,1875,26.18283928
MELEWAR,3778,5/29/2020,2500,42.84442133,3662,67.81647744
MELEWAR,3778,5/28/2020,1000,44.88216159,2126,32.9849609
MELEWAR,3778,5/27/2020,2194,48.20250944,2959,57.46989975
MELEWAR,3778,5/22/2020,1000,24.42105888,2310,38.13657084
MELEWAR,3778,5/21/2020,1000,3.883914375,4708,42.92095221
MELEWAR,3778,5/20/2020,1000,21.21182387,4448,64.46902766
MELEWAR,3778,5/19/2020,2000,-1.776680874,13167,50.77153887
MELEWAR,3778,5/18/2020,5000,41.10339661,9293,78.2640721
MELEWAR,3778,5/15/2020,1000,18.49005225,5270,60.69849574
MELEWAR,3778,5/14/2020,2000,60.42989881,3500,63.38359262
MELEWAR,3778,5/13/2020,2000,50.6010506,3171,77.00186076
MELEWAR,3778,5/12/2020,3735,63.96046903,4761,34.70643693
MELEWAR,3778,5/8/2020,2000,29.06637896,8782,79.95033789
MELEWAR,3778,5/6/2020,1100,36.91211829,5227,97.57621464
MELEWAR,3778,5/5/2020,5000,24.85862184,14220,142.6484533
MELEWAR,3778,5/4/2020,3000,28.212532,5897,77.20445433
MELEWAR,3778,4/30/2020,5000,12.2995738,11326,77.47773657
MELEWAR,3778,4/29/2020,5000,25.11666662,15580,60.90432309
MELEWAR,3778,4/28/2020,5000,30.4209572,17257,80.71884932
MELEWAR,3778,4/27/2020,5000,41.84173008,5666,63.7648064
MELEWAR,3778,4/24/2020,2000,16.71613881,6935,55.96474411
MELEWAR,3778,4/23/2020,5000,12.94866053,21018,59.04535583
MELEWAR,3778,4/22/2020,5000,43.14947703,21910,61.91735121
MELEWAR,3778,4/21/2020,5000,17.05053257,11788,70.73764663
MELEWAR,3778,4/20/2020,1850,38.76992785,3730,78.66148629
MELEWAR,3778,4/17/2020,3000,37.70898912,11601,103.4308981
MELEWAR,3778,4/16/2020,500,36.29448107,3748,89.03093714
MELEWAR,3778,4/15/2020,1500,-4.295067864,4557,56.74860683
MELEWAR,3778,4/14/2020,3000,50.23882765,3358,73.91406956
MELEWAR,3778,4/13/2020,1000,13.88781352,2670,72.78322428
MELEWAR,3778,4/10/2020,2000,17.90109066,3000,76.64560903
MELEWAR,3778,4/9/2020,1200,31.27698707,4382,57.62785582
MELEWAR,3778,4/8/2020,3000,21.93760776,9417,64.64145447
MELEWAR,3778,4/7/2020,3000,40.2312845,7659,66.42499667
MELEWAR,3778,4/6/2020,2000,38.22794448,8753,66.82498391
MELEWAR,3778,4/3/2020,1121,31.69508574,3000,25.49968116
MELEWAR,3778,4/2/2020,5000,63.00146484,3406,61.78637481
LUXCHEM,5143,6/12/2020,1236,10.17091928,3030,28.36917935
LUXCHEM,5143,6/11/2020,1000,16.09289958,5000,32.3512154
LUXCHEM,5143,6/10/2020,4000,4.700845301,2694,66.70041542
LUXCHEM,5143,6/9/2020,2000,7.426702053,2500,26.37022037
LUXCHEM,5143,6/5/2020,3000,7.210656869,4898,45.59474796
LUXCHEM,5143,6/4/2020,3000,12.60785725,14856,41.08456724
LUXCHEM,5143,6/3/2020,2000,0.658872556,6569,40.65931489
LUXCHEM,5143,6/2/2020,2000,2.023567062,8286,26.08627603
LUXCHEM,5143,6/1/2020,5000,6.643764809,30500,37.55069402
LUXCHEM,5143,5/29/2020,5000,13.03773571,10573,33.97824756
LUXCHEM,5143,5/28/2020,2000,17.13041698,7067,47.80826004
LUXCHEM,5143,5/27/2020,1500,16.1307886,6539,42.84656922
LUXCHEM,5143,5/22/2020,2000,12.090149,4831,48.45978543
LUXCHEM,5143,5/21/2020,2000,7.138728277,7201,37.26263807
LUXCHEM,5143,5/20/2020,2000,19.6378833,6786,35.47992431
LUXCHEM,5143,5/19/2020,1800,13.40935488,5610,49.80831255
LUXCHEM,5143,5/18/2020,3500,8.367273346,5398,57.93959773
LUXCHEM,5143,5/15/2020,2000,12.33143358,3421,37.52216825
LUXCHEM,5143,5/14/2020,2000,11.81524261,7040,32.9238052
LUXCHEM,5143,5/13/2020,5000,8.858810046,22527,32.32708558
LUXCHEM,5143,5/12/2020,5000,22.22091914,16525,40.70547007
LUXCHEM,5143,5/8/2020,2000,12.09520738,6699,70.81641863
LUXCHEM,5143,5/6/2020,1500,16.3931243,4709,43.30436602
LUXCHEM,5143,5/5/2020,5000,19.84059307,18328,45.07383272
LUXCHEM,5143,5/4/2020,2627,15.50806403,7632,43.13310335
LUXCHEM,5143,4/30/2020,5000,13.63362672,5375,33.37185578
LUXCHEM,5143,4/29/2020,5000,12.27172059,5720,34.59709123
LUXCHEM,5143,4/28/2020,5000,11.70095147,5000,36.59377337
LUXCHEM,5143,4/27/2020,5000,14.0447485,15801,65.0428309
LUXCHEM,5143,4/24/2020,5000,10.34412017,18015,41.48907231
LUXCHEM,5143,4/23/2020,5000,7.987400473,12159,46.76085613
LUXCHEM,5143,4/22/2020,4000,19.9704916,8537,38.93965962
LUXCHEM,5143,4/21/2020,1000,11.85686939,4453,38.83023296
LUXCHEM,5143,4/20/2020,3080,9.94741417,5737,44.70595958
LUXCHEM,5143,4/17/2020,1000,9.056376338,6061,40.86765261
LUXCHEM,5143,4/16/2020,2000,22.418298,7566,61.62935905
LUXCHEM,5143,4/15/2020,500,13.98608498,4200,99.60374665
LUXCHEM,5143,4/14/2020,1000,28.9588316,5096,40.96457611
LUXCHEM,5143,4/13/2020,300,14.25204684,2337,41.81121385
LUXCHEM,5143,4/10/2020,300,-6.13576779,3000,50.78651685
LUXCHEM,5143,4/9/2020,500,16.645893,1660,52.71908061
LUXCHEM,5143,4/8/2020,300,6.200946458,586,15.76816147
LUXCHEM,5143,4/7/2020,1000,20.77520973,1580,55.87444594
LUXCHEM,5143,4/6/2020,1000,41.25474273,1630,40.41481999
LUXCHEM,5143,4/3/2020,500,14.81019649,973,42.27127292
LUXCHEM,5143,4/2/2020,500,20.22015545,657,19.51757348
CYPARK,5184,6/12/2020,5000,-7.221207388,5000,18.3014625
CYPARK,5184,6/11/2020,3000,3.639980961,2356,13.16047853
CYPARK,5184,6/10/2020,1000,8.304214218,4673,30.17006034
CYPARK,5184,6/9/2020,2000,12.6273093,8239,22.94454239
CYPARK,5184,6/5/2020,506,12.98087846,5000,21.95247546
CYPARK,5184,6/4/2020,500,12.83686155,1810,28.43751439
CYPARK,5184,6/3/2020,800,8.931204069,4456,24.28173448
CYPARK,5184,6/2/2020,2000,9.405137222,6123,23.65191316
CYPARK,5184,6/1/2020,2500,16.15537029,3811,27.92266373
CYPARK,5184,5/29/2020,3000,27.27337902,4242,25.17415102
CYPARK,5184,5/28/2020,5000,19.20767963,1025,17.64739632
CYPARK,5184,5/27/2020,500,8.778102807,2268,32.28976307
CYPARK,5184,5/22/2020,1000,16.51020867,1173,23.64334542
CYPARK,5184,5/21/2020,540,19.38274059,2262,33.32405907
CYPARK,5184,5/20/2020,500,15.22208939,1972,27.83038229
CYPARK,5184,5/19/2020,770,16.5646367,814,21.38867479
CYPARK,5184,5/18/2020,500,17.01566697,1797,32.84282823
CYPARK,5184,5/15/2020,578,15.8922815,893,18.91796846
CYPARK,5184,5/14/2020,650,14.72507421,5000,7.842243817
CYPARK,5184,5/13/2020,1000,12.7971201,2992,43.29624671
CYPARK,5184,5/12/2020,1000,7.86079615,1515,32.31766057
CYPARK,5184,5/8/2020,1150,14.26407064,2139,29.20952263
CYPARK,5184,5/6/2020,500,5.725731128,3570,31.53472816
CYPARK,5184,5/5/2020,2000,25.07298978,2366,42.10132712
CYPARK,5184,5/4/2020,1500,22.74464124,1800,27.40144173
CYPARK,5184,4/30/2020,1800,10.6053588,3049,20.31079991
CYPARK,5184,4/29/2020,800,15.82302252,1795,36.32945373
CYPARK,5184,4/28/2020,500,1.251844036,900,15.73675581
CYPARK,5184,4/27/2020,500,14.81571332,5000,35.73682059
CYPARK,5184,4/24/2020,500,22.9777581,700,19.73984308
CYPARK,5184,4/23/2020,400,9.966339792,1271,29.59781196
CYPARK,5184,4/22/2020,1000,9.742204254,980,12.95382569
CYPARK,5184,4/21/2020,1000,3.541650877,1571,15.67918301
CYPARK,5184,4/20/2020,500,13.59232096,1531,18.4656458
CYPARK,5184,4/17/2020,2500,15.2242977,15994,50.48290514
CYPARK,5184,4/16/2020,500,22.10553099,1855,32.72021052
CYPARK,5184,4/15/2020,1000,8.12808898,1050,30.02800721
CYPARK,5184,4/14/2020,450,18.18095566,1975,29.05841504
CYPARK,5184,4/13/2020,300,5.403818876,1504,20.75101706
CYPARK,5184,4/10/2020,3090,12.07733897,7800,39.49320634
CYPARK,5184,4/9/2020,400,6.944381189,2020,52.28716538
CYPARK,5184,4/8/2020,500,11.46632566,1000,22.29148764
CYPARK,5184,4/7/2020,700,16.10242712,3000,22.62652093
CYPARK,5184,4/6/2020,1000,11.00376476,1300,27.49245881
CYPARK,5184,4/3/2020,500,6.27620708,480,17.96220429
CYPARK,5184,4/2/2020,1200,23.31463623,952,28.20749197
BPPLAS,5100,6/12/2020,1000,-1.355291465,1310,16.8621419
BPPLAS,5100,6/11/2020,1000,1.522589144,1540,10.86466172
BPPLAS,5100,6/10/2020,2000,3.811876915,1300,11.27634132
BPPLAS,5100,6/9/2020,100,4.066081119,853,10.1960463
BPPLAS,5100,6/5/2020,500,11.84281843,590,22.00670732
BPPLAS,5100,6/4/2020,2000,20.21416063,2020,26.42475845
BPPLAS,5100,6/3/2020,200,6.809587814,400,13.41317631
BPPLAS,5100,6/2/2020,200,8.824273346,1300,20.837672
BPPLAS,5100,6/1/2020,2000,24.18441177,3240,39.30990549
BPPLAS,5100,5/29/2020,2000,34.86771202,2160,37.57871176
BPPLAS,5100,5/28/2020,2000,4.371923693,2100,29.98106956
BPPLAS,5100,5/27/2020,1000,47.2968254,333,4.89047619
BPPLAS,5100,5/22/2020,500,12.34056733,5000,70.42709045
BPPLAS,5100,5/21/2020,2000,31.23620824,2228,62.8986014
BPPLAS,5100,5/20/2020,2000,80.58547009,2000,112.9282051
BPPLAS,5100,5/19/2020,2000,61.79428571,240,13.91845238
BPPLAS,5100,5/18/2020,2000,22.87695676,2658,26.59293468
BPPLAS,5100,5/15/2020,2000,2.318137255,535,24.52221055
BPPLAS,5100,5/14/2020,50,-9.08974359,1000,42.43141026
BPPLAS,5100,5/13/2020,2000,64.80182713,2500,19.54136316
BPPLAS,5100,5/12/2020,3000,173.4788615,3434,170.5091297
BPPLAS,5100,5/8/2020,2000,20.07815735,1000,32.81918565
BPPLAS,5100,5/6/2020,1000,44.12592593,1000,13.7537037
BPPLAS,5100,5/5/2020,2000,51.44225589,1000,46.82415825
BPPLAS,5100,5/4/2020,10,-8.735294118,300,53.1004902
BPPLAS,5100,4/30/2020,21,0.839506173,192,31.32407407
BPPLAS,5100,4/29/2020,50,2.543478261,200,16.60869565
BPPLAS,5100,4/28/2020,50,0.753333333,200,35.82
BPPLAS,5100,4/27/2020,200,15.06884058,200,13.8557971
BPPLAS,5100,4/24/2020,30,1.166666667,100,18.84259259
BPPLAS,5100,4/23/2020,50,4,100,4.90942029
BPPLAS,5100,4/22/2020,100,7.627777778,104,14.14444444
BPPLAS,5100,4/21/2020,100,8.183574879,100,11.14251208
BPPLAS,5100,4/20/2020,100,3.407738095,70,6.651785714
BPPLAS,5100,4/17/2020,200,4.679089027,380,19.78674948
BPPLAS,5100,4/16/2020,30,-0.2,250,37.00333333
BPPLAS,5100,4/15/2020,200,14.55,150,10.66666667
BPPLAS,5100,4/14/2020,110,7.981024531,100,17.32972583
BPPLAS,5100,4/13/2020,30,-3.333333333,160,37.27142857
BPPLAS,5100,4/10/2020,2,-2.039130435,200,25.3057971
BPPLAS,5100,4/9/2020,1000,-4.32,487,28.54266667
BPPLAS,5100,4/8/2020,200,10.34188034,250,6.628510379
BPPLAS,5100,4/7/2020,50,-0.226666667,300,11.91111111
BPPLAS,5100,4/6/2020,100,1.672413793,100,20.2045977
BPPLAS,5100,4/3/2020,50,-0.789473684,300,24.64912281
BPPLAS,5100,4/2/2020,120,8.448275862,200,15.51724138
KOBAY,6971,6/12/2020,80,1.814820315,56,5.726747352
KOBAY,6971,6/11/2020,0,-1.763157895,100,16.07017544
KOBAY,6971,6/10/2020,60,6.222222222,50,7.666666667
KOBAY,6971,6/5/2020,50,3.636363636,50,7.5
KOBAY,6971,6/4/2020,10,-1.928571429,70,15
KOBAY,6971,6/3/2020,100,14.24095607,150,9.935585087
KOBAY,6971,6/2/2020,100,10.70833333,80,6.747685185
KOBAY,6971,6/1/2020,100,10.59053498,240,19.65564374
KOBAY,6971,5/29/2020,100,11.26011905,438,25.28769841
KOBAY,6971,5/28/2020,60,6.75,50,16.41666667
KOBAY,6971,5/27/2020,500,7.717460317,93,11.56666667
KOBAY,6971,5/22/2020,1,-0.964912281,50,12.24561404
KOBAY,6971,5/21/2020,50,1.293233083,50,8.942105263
KOBAY,6971,5/20/2020,30,2.727272727,20,2.909090909
KOBAY,6971,5/18/2020,30,1.666666667,120,23.30555556
KOBAY,6971,5/15/2020,70,3.96031746,100,12.45238095
KOBAY,6971,5/13/2020,150,16.29464286,411,16.85119048
KOBAY,6971,5/8/2020,50,5.568627451,60,11.21699346
KOBAY,6971,5/5/2020,50,10.83333333,35,4.166666667
KOBAY,6971,5/4/2020,100,9.673913043,40,5.913043478
KOBAY,6971,4/30/2020,100,6,50,4.913333333
KOBAY,6971,4/29/2020,50,4.761904762,45,10.58730159
KOBAY,6971,4/28/2020,100,8.055555556,45,8.777777778
KOBAY,6971,4/27/2020,50,14.30555556,50,6.111111111
KOBAY,6971,4/24/2020,90,19,50,9.8
KOBAY,6971,4/23/2020,50,5.6875,40,7.125
KOBAY,6971,4/22/2020,100,11.25,50,5.119047619
KOBAY,6971,4/21/2020,100,2.9,85,7.606060606
KOBAY,6971,4/14/2020,20,2.857142857,30,3.571428571
KOBAY,6971,4/10/2020,0,-1.138888889,100,14.40740741
KOBAY,6971,4/9/2020,50,2.215659341,100,12.05288462
KOBAY,6971,4/8/2020,100,6.133333333,45,5.066666667
KOBAY,6971,4/7/2020,30,4.166666667,100,14.16666667
KOBAY,6971,4/6/2020,40,2.965517241,100,8.936781609
KOBAY,6971,4/3/2020,42,3.272727273,100,12.59090909
KOBAY,6971,4/2/2020,80,0.666666667,105,13.3
FAVCO,7229,6/12/2020,100,1.623179272,133,6.695063025
FAVCO,7229,6/11/2020,60,2.884126984,51,4.51041921
FAVCO,7229,6/10/2020,80,3.460314685,130,14.54818421
FAVCO,7229,6/9/2020,137,3.884171076,4368,51.07949421
FAVCO,7229,6/5/2020,25,2.324652778,50,1.564930556
FAVCO,7229,6/4/2020,60,1.699642757,135,6.775348725
